Epoch,IOU_Train,IOU_Val
669,0.9400,0.4964
670,0.9400,0.2286
671,0.9404,0.2189
672,0.9400,0.3484
673,0.9402,0.3205
674,0.9403,0.4389
675,0.9404,0.3603
676,0.9409,0.4734
677,0.9411,0.4411
678,0.9407,0.2800
679,0.9409,0.4749
680,0.9408,0.4370
681,0.9412,0.4295
682,0.9415,0.2255
683,0.9416,0.3527
684,0.9416,0.4764
685,0.9421,0.4114
686,0.9418,0.3913
687,0.9420,0.3829
688,0.9425,0.4162
689,0.9427,0.3314
690,0.9424,0.3269
691,0.9423,0.3603
692,0.9428,0.3077
693,0.9426,0.3823
694,0.9427,0.4522
695,0.9430,0.4750
696,0.9433,0.2896
697,0.9433,0.3540
698,0.9434,0.4532
699,0.9436,0.4745
700,0.9436,0.4146
701,0.9436,0.3486
702,0.9438,0.4313
703,0.9441,0.2608
704,0.9442,0.3510
705,0.9440,0.3728
706,0.9446,0.3382
707,0.9443,0.4456
708,0.9443,0.4830
709,0.9445,0.4003
710,0.9448,0.4099
711,0.9451,0.2507
712,0.9451,0.3181
713,0.9453,0.3701
714,0.9455,0.4880
715,0.9456,0.2093
716,0.9450,0.3893
717,0.9454,0.3863
718,0.9459,0.4244
719,0.9461,0.3439
720,0.9462,0.3937
721,0.9459,0.4004
722,0.9461,0.2968
723,0.9462,0.2830
724,0.9462,0.4306
725,0.9462,0.3103
726,0.9465,0.4497
727,0.9469,0.3677
728,0.9467,0.4352
729,0.9468,0.3849
730,0.9466,0.3091
731,0.9469,0.2798
732,0.9475,0.3679
733,0.9474,0.3633
734,0.9479,0.4173
735,0.9472,0.3853
736,0.9474,0.4701
737,0.9476,0.3702
738,0.9479,0.2359
739,0.9480,0.3925
740,0.9478,0.4475
741,0.9479,0.4137
742,0.9478,0.4435
743,0.9482,0.4642
744,0.9484,0.3358
745,0.9487,0.3887
746,0.9482,0.3601
747,0.9489,0.3931
748,0.9488,0.4660
749,0.9488,0.2815
750,0.9490,0.4564
751,0.9492,0.3569
752,0.9491,0.4457
753,0.9497,0.2378
754,0.9490,0.4362
755,0.9495,0.1849
756,0.9494,0.4439
757,0.9496,0.4413
758,0.9504,0.4030
759,0.9500,0.4545
760,0.9495,0.4370
761,0.9502,0.4828
762,0.9496,0.3995
763,0.9505,0.3588
764,0.9500,0.3623
765,0.9503,0.1926
766,0.9503,0.3708
767,0.9504,0.3958
768,0.9507,0.4583
769,0.9510,0.3824
770,0.9511,0.4677
771,0.9510,0.4674
772,0.9510,0.3115
773,0.9508,0.4925
774,0.9514,0.3227
775,0.9512,0.4174
776,0.9513,0.2435
777,0.9515,0.4836
778,0.9516,0.4172
779,0.9518,0.4523
780,0.9519,0.3422
781,0.9517,0.3644
782,0.9519,0.3320
783,0.9520,0.3065
784,0.9518,0.4453
785,0.9519,0.3666
786,0.9517,0.4462
787,0.9519,0.3407
788,0.9526,0.3227
789,0.9526,0.3341
790,0.9525,0.4351
791,0.9529,0.4856
792,0.9524,0.4888
793,0.9528,0.4329
794,0.9526,0.3768
795,0.9528,0.2835
796,0.9528,0.3828
797,0.9532,0.3775
798,0.9535,0.4367
799,0.9534,0.3916
800,0.9532,0.4346
801,0.9537,0.2690
802,0.9535,0.4120
803,0.9534,0.4533
804,0.9539,0.3828
805,0.9541,0.3696
806,0.9539,0.2693
807,0.9538,0.3866
808,0.9542,0.2528
809,0.9540,0.4368
810,0.9542,0.4471
811,0.9542,0.4262
812,0.9543,0.3989
813,0.9539,0.3284
814,0.9546,0.3837
815,0.9547,0.3987
816,0.9550,0.4253
817,0.9545,0.3629
818,0.9548,0.4710
819,0.9551,0.4748
820,0.9555,0.3280
821,0.9553,0.3974
822,0.9551,0.3751
823,0.9554,0.2763
824,0.9554,0.3988
825,0.9555,0.3563
826,0.9555,0.4490
827,0.9553,0.4444
828,0.9556,0.2316
829,0.9558,0.4064
830,0.9552,0.4459
831,0.9555,0.3398
832,0.9562,0.4248
833,0.9558,0.3073
834,0.9556,0.4446
835,0.9561,0.3426
836,0.9565,0.4076
837,0.9563,0.4038
838,0.9564,0.4015
839,0.9562,0.3395
840,0.9568,0.3780
841,0.9568,0.4245
842,0.9568,0.4943
843,0.9568,0.4227
844,0.9571,0.4295
845,0.9568,0.3754
846,0.9565,0.3202
847,0.9567,0.3887
848,0.9575,0.4726
849,0.9573,0.3225
850,0.9574,0.3488
851,0.9572,0.4046
852,0.9572,0.4505
853,0.9577,0.2904
854,0.9576,0.3477
855,0.9575,0.3365
856,0.9578,0.3636
857,0.9576,0.4193
858,0.9577,0.4174
859,0.9579,0.3738
860,0.9578,0.4319
861,0.9577,0.3013
862,0.9578,0.3209
863,0.9583,0.3268
864,0.9580,0.3940
865,0.9579,0.4153
866,0.9581,0.2531
867,0.9583,0.3869
868,0.9586,0.2911
869,0.9583,0.4320
870,0.9585,0.3292
871,0.9589,0.4654
872,0.9590,0.4252
873,0.9588,0.4293
874,0.9589,0.4315
875,0.9591,0.4931
876,0.9594,0.3134
877,0.9590,0.3991
878,0.9588,0.4533
879,0.9591,0.4051
880,0.9595,0.3580
881,0.9595,0.3606
882,0.9594,0.1816
883,0.9595,0.4700
884,0.9596,0.4932
885,0.9596,0.3602
886,0.9595,0.4214
887,0.9600,0.4302
888,0.9600,0.3773
889,0.9600,0.3758
890,0.9601,0.4167
891,0.9597,0.3348
892,0.9603,0.4284
893,0.9603,0.2611
894,0.9602,0.4907
895,0.9601,0.4646
896,0.9608,0.1754
897,0.9603,0.2956
898,0.9605,0.3378
899,0.9609,0.3858
900,0.9604,0.2808
901,0.9607,0.4204
902,0.9606,0.3641
903,0.9603,0.2891
904,0.9608,0.1907
905,0.9612,0.3198
906,0.9609,0.3267
907,0.9612,0.4542
908,0.9613,0.3022
909,0.9610,0.2178
910,0.9613,0.3403
911,0.9613,0.3280
912,0.9615,0.3256
913,0.9614,0.4215
914,0.9609,0.4604
915,0.9614,0.3450
916,0.9618,0.3602
917,0.9616,0.4004
918,0.9618,0.2572
919,0.9617,0.3715
920,0.9616,0.4696
921,0.9620,0.4646
922,0.9622,0.4395
923,0.9617,0.4881
924,0.9620,0.4413
925,0.9624,0.3030
926,0.9622,0.3584
927,0.9621,0.4119
928,0.9622,0.3604
929,0.9619,0.3023
930,0.9622,0.4074
931,0.9624,0.3225
932,0.9624,0.2791
933,0.9626,0.3339
934,0.9625,0.2596
935,0.9625,0.3652
936,0.9631,0.4290
937,0.9628,0.4296
938,0.9628,0.4259
939,0.9631,0.3478
940,0.9624,0.3334
941,0.9629,0.4971
942,0.9625,0.3073
943,0.9628,0.4256
944,0.9630,0.4849
945,0.9629,0.2664
946,0.9634,0.3261
947,0.9629,0.4246
948,0.9633,0.4385
949,0.9632,0.3134
950,0.9634,0.3714
951,0.9640,0.1765
952,0.9636,0.3649
953,0.9635,0.2336
954,0.9637,0.3880
955,0.9639,0.2931
956,0.9634,0.3853
957,0.9639,0.1923
958,0.9639,0.4514
959,0.9637,0.3993
960,0.9642,0.3384
961,0.9644,0.3760
962,0.9641,0.4762
963,0.9641,0.3812
964,0.9640,0.3579
965,0.9640,0.2556
966,0.9645,0.3470
967,0.9641,0.3923
968,0.9649,0.2535
969,0.9647,0.4003
970,0.9643,0.3668
971,0.9641,0.3720
972,0.9645,0.3728
973,0.9647,0.3477
974,0.9647,0.4487
975,0.9648,0.2299
