imagen,modelo,pixeles_incendio,total_pixeles,porcentaje_incendio
21_Palizada_Campeche_bloque_1_x384_y0.tiff,model_final.pth,1122,16384,6.8481
21_Palizada_Campeche_bloque_24_x448_y256.tiff,model_final.pth,4396,16384,26.8311
21_Palizada_Campeche_bloque_39_x384_y384.tiff,model_final.pth,8688,16384,53.0273
21_Palizada_Campeche_bloque_42_x704_y384.tiff,model_final.pth,3168,16384,19.3359
21_Palizada_Campeche_bloque_43_x768_y384.tiff,model_final.pth,3600,16384,21.9727
21_Palizada_Campeche_bloque_47_x320_y448.tiff,model_final.pth,5823,16384,35.5408
21_Palizada_Campeche_bloque_56_x256_y512.tiff,model_final.pth,4080,16384,24.9023
21_Palizada_Campeche_bloque_5_x512_y64.tiff,model_final.pth,3153,16384,19.2444
21_Palizada_Campeche_bloque_60_x512_y512.tiff,model_final.pth,6136,16384,37.4512
21_Palizada_Campeche_bloque_61_x576_y512.tiff,model_final.pth,5195,16384,31.7078
21_Palizada_Campeche_bloque_64_x841_y512.tiff,model_final.pth,1134,16384,6.9214
21_Palizada_Campeche_bloque_69_x384_y576.tiff,model_final.pth,5210,16384,31.7993
21_Palizada_Campeche_bloque_73_x192_y640.tiff,model_final.pth,1022,16384,6.2378
21_Palizada_Campeche_bloque_74_x256_y640.tiff,model_final.pth,3775,16384,23.0408
21_Palizada_Campeche_bloque_9_x384_y128.tiff,model_final.pth,3568,16384,21.7773
21_Rosamorada_Nayarit_bloque_10_x1216_y640.tiff,model_final.pth,236,16384,1.4404
21_Rosamorada_Nayarit_bloque_30_x1216_y1280.tiff,model_final.pth,168,16384,1.0254
21_Rosamorada_Nayarit_bloque_34_x1600_y1472.tiff,model_final.pth,262,16384,1.5991
21_Rosamorada_Nayarit_bloque_40_x1472_y2368.tiff,model_final.pth,81,16384,0.4944
21_Salinas Victoria_Nuevo León_bloque_0_x0_y0.tiff,model_final.pth,2388,16384,14.5752
21_San Jose Agua Azul_Guanajuato_bloque_10_x128_y128.tiff,model_final.pth,5832,16384,35.5957
21_San Jose Agua Azul_Guanajuato_bloque_14_x128_y183.tiff,model_final.pth,4964,16384,30.2979
21_San Jose Agua Azul_Guanajuato_bloque_3_x187_y0.tiff,model_final.pth,3421,16384,20.8801
21_San Jose Agua Azul_Guanajuato_bloque_7_x187_y64.tiff,model_final.pth,2304,16384,14.0625
21_San Nicolas Esquiros_Guanajuato_bloque_10_x256_y64.tiff,model_final.pth,3470,16384,21.1792
21_San Nicolas Esquiros_Guanajuato_bloque_4_x256_y0.tiff,model_final.pth,4292,16384,26.1963
21_San Nicolas Esquiros_Guanajuato_bloque_8_x128_y64.tiff,model_final.pth,3234,16384,19.7388
21_Tomatlán_Jalisco_bloque_0_x256_y128.tiff,model_final.pth,485,16384,2.9602
21_Tomatlán_Jalisco_bloque_2_x192_y192.tiff,model_final.pth,246,16384,1.5015
21_Villa Jiménez_Michoacán_bloque_109_x1152_y640.tiff,model_final.pth,3023,16384,18.4509
21_Villa Jiménez_Michoacán_bloque_119_x832_y704.tiff,model_final.pth,786,16384,4.7974
21_Villa Jiménez_Michoacán_bloque_131_x832_y768.tiff,model_final.pth,403,16384,2.4597
21_Villa Jiménez_Michoacán_bloque_141_x704_y832.tiff,model_final.pth,782,16384,4.7729
21_Villa Jiménez_Michoacán_bloque_142_x768_y832.tiff,model_final.pth,804,16384,4.9072
21_Villa Jiménez_Michoacán_bloque_151_x1340_y832.tiff,model_final.pth,4726,16384,28.8452
21_Villa Jiménez_Michoacán_bloque_156_x960_y896.tiff,model_final.pth,154,16384,0.9399
21_Villa Jiménez_Michoacán_bloque_157_x1024_y896.tiff,model_final.pth,163,16384,0.9949
21_Villa Jiménez_Michoacán_bloque_158_x1088_y896.tiff,model_final.pth,76,16384,0.4639
21_Villa Jiménez_Michoacán_bloque_169_x1216_y960.tiff,model_final.pth,744,16384,4.541
21_Villa Jiménez_Michoacán_bloque_16_x768_y192.tiff,model_final.pth,4114,16384,25.1099
21_Villa Jiménez_Michoacán_bloque_176_x896_y1024.tiff,model_final.pth,6,16384,0.0366
21_Villa Jiménez_Michoacán_bloque_17_x832_y192.tiff,model_final.pth,2942,16384,17.9565
21_Villa Jiménez_Michoacán_bloque_192_x384_y1152.tiff,model_final.pth,876,16384,5.3467
21_Villa Jiménez_Michoacán_bloque_195_x576_y1152.tiff,model_final.pth,278,16384,1.6968
21_Villa Jiménez_Michoacán_bloque_196_x640_y1152.tiff,model_final.pth,202,16384,1.2329
21_Villa Jiménez_Michoacán_bloque_1_x704_y64.tiff,model_final.pth,238,16384,1.4526
21_Villa Jiménez_Michoacán_bloque_205_x512_y1216.tiff,model_final.pth,188,16384,1.1475
21_Villa Jiménez_Michoacán_bloque_209_x960_y1216.tiff,model_final.pth,92,16384,0.5615
21_Villa Jiménez_Michoacán_bloque_20_x384_y256.tiff,model_final.pth,69,16384,0.4211
21_Villa Jiménez_Michoacán_bloque_210_x128_y1280.tiff,model_final.pth,1094,16384,6.6772
21_Villa Jiménez_Michoacán_bloque_212_x448_y1280.tiff,model_final.pth,123,16384,0.7507
21_Villa Jiménez_Michoacán_bloque_215_x640_y1280.tiff,model_final.pth,105,16384,0.6409
21_Villa Jiménez_Michoacán_bloque_217_x192_y1344.tiff,model_final.pth,1591,16384,9.7107
21_Villa Jiménez_Michoacán_bloque_218_x448_y1344.tiff,model_final.pth,260,16384,1.5869
21_Villa Jiménez_Michoacán_bloque_222_x192_y1408.tiff,model_final.pth,678,16384,4.1382
21_Villa Jiménez_Michoacán_bloque_223_x320_y1408.tiff,model_final.pth,63,16384,0.3845
21_Villa Jiménez_Michoacán_bloque_227_x576_y1408.tiff,model_final.pth,207,16384,1.2634
21_Villa Jiménez_Michoacán_bloque_230_x384_y1472.tiff,model_final.pth,45,16384,0.2747
21_Villa Jiménez_Michoacán_bloque_23_x576_y256.tiff,model_final.pth,1848,16384,11.2793
21_Villa Jiménez_Michoacán_bloque_26_x768_y256.tiff,model_final.pth,4447,16384,27.1423
21_Villa Jiménez_Michoacán_bloque_27_x832_y256.tiff,model_final.pth,2024,16384,12.3535
21_Villa Jiménez_Michoacán_bloque_31_x512_y320.tiff,model_final.pth,641,16384,3.9124
21_Villa Jiménez_Michoacán_bloque_32_x576_y320.tiff,model_final.pth,2204,16384,13.4521
21_Villa Jiménez_Michoacán_bloque_41_x512_y384.tiff,model_final.pth,2348,16384,14.3311
21_Villa Jiménez_Michoacán_bloque_44_x704_y384.tiff,model_final.pth,4786,16384,29.2114
21_Villa Jiménez_Michoacán_bloque_47_x896_y384.tiff,model_final.pth,3135,16384,19.1345
21_Villa Jiménez_Michoacán_bloque_49_x1024_y384.tiff,model_final.pth,8097,16384,49.4202
21_Villa Jiménez_Michoacán_bloque_52_x320_y448.tiff,model_final.pth,1375,16384,8.3923
21_Villa Jiménez_Michoacán_bloque_56_x576_y448.tiff,model_final.pth,4657,16384,28.4241
21_Villa Jiménez_Michoacán_bloque_66_x256_y512.tiff,model_final.pth,952,16384,5.8105
21_Villa Jiménez_Michoacán_bloque_76_x896_y512.tiff,model_final.pth,2001,16384,12.2131
21_Villa Jiménez_Michoacán_bloque_7_x704_y128.tiff,model_final.pth,1780,16384,10.8643
21_Villa Jiménez_Michoacán_bloque_82_x320_y576.tiff,model_final.pth,1945,16384,11.8713
21_Villa Jiménez_Michoacán_bloque_84_x448_y576.tiff,model_final.pth,2813,16384,17.1692
21_Villa Jiménez_Michoacán_bloque_88_x704_y576.tiff,model_final.pth,1795,16384,10.9558
21_Villa Jiménez_Michoacán_bloque_90_x832_y576.tiff,model_final.pth,1288,16384,7.8613
21_Villa Jiménez_Michoacán_bloque_94_x1088_y576.tiff,model_final.pth,1452,16384,8.8623
21_Villa Jiménez_Michoacán_bloque_96_x320_y640.tiff,model_final.pth,548,16384,3.3447
21_Villa Jiménez_Michoacán_bloque_97_x384_y640.tiff,model_final.pth,1196,16384,7.2998
21_Villa Jiménez_Michoacán_bloque_99_x512_y640.tiff,model_final.pth,2246,16384,13.7085
21_Villa de Cos_Zacatecas_bloque_0_x768_y512.tiff,model_final.pth,1506,16384,9.1919
21_Villa de Cos_Zacatecas_bloque_15_x960_y704.tiff,model_final.pth,340,16384,2.0752
21_Villa de Cos_Zacatecas_bloque_16_x1024_y704.tiff,model_final.pth,175,16384,1.0681
21_Villa de Cos_Zacatecas_bloque_17_x1088_y704.tiff,model_final.pth,155,16384,0.946
21_Villa de Cos_Zacatecas_bloque_1_x768_y576.tiff,model_final.pth,1898,16384,11.5845
21_Villa de Cos_Zacatecas_bloque_23_x960_y768.tiff,model_final.pth,682,16384,4.1626
21_Villa de Cos_Zacatecas_bloque_25_x640_y832.tiff,model_final.pth,195,16384,1.1902
21_Villa de Cos_Zacatecas_bloque_2_x832_y576.tiff,model_final.pth,1407,16384,8.5876
21_Villa de Cos_Zacatecas_bloque_33_x832_y896.tiff,model_final.pth,2726,16384,16.6382
21_Villa de Cos_Zacatecas_bloque_34_x896_y896.tiff,model_final.pth,2989,16384,18.2434
21_Villa de Cos_Zacatecas_bloque_7_x960_y640.tiff,model_final.pth,27,16384,0.1648
21_Zacualpan_Guerrero_bloque_10_x128_y128.tiff,model_final.pth,2661,16384,16.2415
21_Zacualpan_Guerrero_bloque_15_x396_y128.tiff,model_final.pth,809,16384,4.9377
21_Zacualpan_Guerrero_bloque_21_x320_y192.tiff,model_final.pth,1178,16384,7.1899
21_Zacualpan_Guerrero_bloque_29_x320_y199.tiff,model_final.pth,1467,16384,8.9539
21_Zacualpan_Guerrero_bloque_7_x320_y64.tiff,model_final.pth,1033,16384,6.3049
22_Badiraguato_Sinaloa_bloque_0_x0_y0.tiff,model_final.pth,507,16384,3.0945
22_Badiraguato_Sinaloa_bloque_10_x64_y128.tiff,model_final.pth,615,16384,3.7537
22_Badiraguato_Sinaloa_bloque_4_x0_y64.tiff,model_final.pth,727,16384,4.4373
22_Badiraguato_Sinaloa_bloque_6_x192_y64.tiff,model_final.pth,215,16384,1.3123
22_Calsimiro_Castillo_Jalisco_bloque_13_x640_y192.tiff,model_final.pth,1975,16384,12.0544
22_Calsimiro_Castillo_Jalisco_bloque_16_x780_y192.tiff,model_final.pth,1091,16384,6.6589
22_Calsimiro_Castillo_Jalisco_bloque_22_x704_y320.tiff,model_final.pth,2207,16384,13.4705
22_Calsimiro_Castillo_Jalisco_bloque_5_x576_y64.tiff,model_final.pth,2264,16384,13.8184
22_Casimiro Castillo_Jalisco_bloque_14_x1344_y1088.tiff,model_final.pth,1086,16384,6.6284
22_Casimiro Castillo_Jalisco_bloque_15_x1280_y1152.tiff,model_final.pth,1039,16384,6.3416
22_Casimiro Castillo_Jalisco_bloque_9_x1216_y1024.tiff,model_final.pth,1073,16384,6.5491
22_Chihuahua_Guachochi_bloque_12_x896_y512.tiff,model_final.pth,105,16384,0.6409
22_Chihuahua_Guachochi_bloque_16_x832_y640.tiff,model_final.pth,10,16384,0.061
22_Chihuahua_Guachochi_bloque_2_x256_y256.tiff,model_final.pth,1117,16384,6.8176
22_Guachochi_Chihuahua_bloque_10_x768_y384.tiff,model_final.pth,1499,16384,9.1492
22_Guachochi_Chihuahua_bloque_17_x384_y576.tiff,model_final.pth,1174,16384,7.1655
22_Guachochi_Chihuahua_bloque_18_x576_y576.tiff,model_final.pth,924,16384,5.6396
22_Jonuta_Campeche_bloque_12_x64_y97.tiff,model_final.pth,6637,16384,40.509
22_Jonuta_Campeche_bloque_2_x192_y0.tiff,model_final.pth,6135,16384,37.4451
22_Jonuta_Campeche_bloque_6_x64_y64.tiff,model_final.pth,5832,16384,35.5957
22_Jonuta_Campeche_bloque_9_x256_y64.tiff,model_final.pth,3465,16384,21.1487
22_La Concordia_Sinaloa_bloque_0_x128_y448.tiff,model_final.pth,452,16384,2.7588
22_La Concordia_Sinaloa_bloque_13_x1472_y704.tiff,model_final.pth,2046,16384,12.4878
22_La Concordia_Sinaloa_bloque_16_x1024_y768.tiff,model_final.pth,403,16384,2.4597
22_La Concordia_Sinaloa_bloque_19_x1408_y768.tiff,model_final.pth,4864,16384,29.6875
22_La Concordia_Sinaloa_bloque_21_x1536_y768.tiff,model_final.pth,1169,16384,7.135
22_La Concordia_Sinaloa_bloque_31_x1344_y896.tiff,model_final.pth,4990,16384,30.4565
22_La Concordia_Sinaloa_bloque_33_x1664_y896.tiff,model_final.pth,2067,16384,12.616
22_La Concordia_Sinaloa_bloque_35_x1792_y896.tiff,model_final.pth,1566,16384,9.5581
22_La Concordia_Sinaloa_bloque_40_x1536_y960.tiff,model_final.pth,885,16384,5.4016
22_La Concordia_Sinaloa_bloque_41_x1664_y960.tiff,model_final.pth,1469,16384,8.9661
22_La Concordia_Sinaloa_bloque_46_x1472_y1024.tiff,model_final.pth,3065,16384,18.7073
22_La Concordia_Sinaloa_bloque_53_x1600_y1088.tiff,model_final.pth,3284,16384,20.0439
22_La Concordia_Sinaloa_bloque_5_x384_y576.tiff,model_final.pth,473,16384,2.887
22_La Concordia_Sinaloa_bloque_65_x960_y1344.tiff,model_final.pth,549,16384,3.3508
22_La Concordia_Sinaloa_bloque_68_x704_y1408.tiff,model_final.pth,1120,16384,6.8359
22_La Concordia_Sinaloa_bloque_69_x960_y1408.tiff,model_final.pth,436,16384,2.6611
22_La Concordia_Sinaloa_bloque_71_x896_y1664.tiff,model_final.pth,403,16384,2.4597
22_La Concordia_Sinaloa_bloque_72_x960_y1664.tiff,model_final.pth,398,16384,2.4292
22_La Concordia_Sinaloa_bloque_75_x768_y1792.tiff,model_final.pth,344,16384,2.0996
22_La Mesilla_Chiapas_bloque_10_x128_y128.tiff,model_final.pth,5092,16384,31.0791
22_La Mesilla_Chiapas_bloque_4_x0_y64.tiff,model_final.pth,4434,16384,27.063
22_La Mesilla_Chiapas_bloque_5_x64_y64.tiff,model_final.pth,5421,16384,33.0872
22_La Mesilla_Chiapas_bloque_9_x64_y128.tiff,model_final.pth,6161,16384,37.6038
22_La_Yesca_Nayarit_bloque_104_x256_y1280.tiff,model_final.pth,1115,16384,6.8054
22_La_Yesca_Nayarit_bloque_105_x320_y1280.tiff,model_final.pth,2098,16384,12.8052
22_La_Yesca_Nayarit_bloque_106_x384_y1280.tiff,model_final.pth,1309,16384,7.9895
22_La_Yesca_Nayarit_bloque_111_x64_y1408.tiff,model_final.pth,3491,16384,21.3074
22_La_Yesca_Nayarit_bloque_113_x384_y1408.tiff,model_final.pth,1295,16384,7.9041
22_La_Yesca_Nayarit_bloque_115_x64_y1472.tiff,model_final.pth,1753,16384,10.6995
22_La_Yesca_Nayarit_bloque_118_x320_y1472.tiff,model_final.pth,3620,16384,22.0947
22_La_Yesca_Nayarit_bloque_120_x128_y1517.tiff,model_final.pth,1112,16384,6.7871
22_La_Yesca_Nayarit_bloque_19_x192_y320.tiff,model_final.pth,1054,16384,6.4331
22_La_Yesca_Nayarit_bloque_20_x256_y320.tiff,model_final.pth,3280,16384,20.0195
22_La_Yesca_Nayarit_bloque_23_x832_y320.tiff,model_final.pth,3433,16384,20.9534
22_La_Yesca_Nayarit_bloque_33_x960_y384.tiff,model_final.pth,1580,16384,9.6436
22_La_Yesca_Nayarit_bloque_39_x320_y448.tiff,model_final.pth,1012,16384,6.1768
22_La_Yesca_Nayarit_bloque_42_x192_y576.tiff,model_final.pth,620,16384,3.7842
22_La_Yesca_Nayarit_bloque_45_x576_y576.tiff,model_final.pth,2681,16384,16.3635
22_La_Yesca_Nayarit_bloque_49_x256_y640.tiff,model_final.pth,396,16384,2.417
22_La_Yesca_Nayarit_bloque_50_x512_y640.tiff,model_final.pth,1019,16384,6.2195
22_La_Yesca_Nayarit_bloque_52_x640_y640.tiff,model_final.pth,1526,16384,9.314
22_La_Yesca_Nayarit_bloque_54_x1344_y640.tiff,model_final.pth,716,16384,4.3701
22_La_Yesca_Nayarit_bloque_55_x640_y704.tiff,model_final.pth,614,16384,3.7476
22_La_Yesca_Nayarit_bloque_65_x1280_y832.tiff,model_final.pth,837,16384,5.1086
22_La_Yesca_Nayarit_bloque_71_x320_y896.tiff,model_final.pth,943,16384,5.7556
22_La_Yesca_Nayarit_bloque_75_x256_y960.tiff,model_final.pth,1568,16384,9.5703
22_La_Yesca_Nayarit_bloque_82_x320_y1024.tiff,model_final.pth,732,16384,4.4678
22_La_Yesca_Nayarit_bloque_94_x256_y1152.tiff,model_final.pth,2428,16384,14.8193
22_Mezquital 2_Durango_bloque_12_x384_y384.tiff,model_final.pth,1306,16384,7.9712
22_Mezquital 2_Durango_bloque_16_x576_y448.tiff,model_final.pth,513,16384,3.1311
22_Mezquital 2_Durango_bloque_24_x256_y640.tiff,model_final.pth,1109,16384,6.7688
22_Mezquital 2_Durango_bloque_27_x1216_y1472.tiff,model_final.pth,1071,16384,6.5369
22_Mezquital 2_Durango_bloque_32_x1344_y1536.tiff,model_final.pth,1398,16384,8.5327
22_Mezquital 2_Durango_bloque_35_x1280_y1600.tiff,model_final.pth,2241,16384,13.678
22_Mezquital 2_Durango_bloque_38_x1280_y1664.tiff,model_final.pth,1546,16384,9.436
22_Mezquital 2_Durango_bloque_42_x1344_y1728.tiff,model_final.pth,1183,16384,7.2205
22_Mezquital 2_Durango_bloque_54_x1728_y1856.tiff,model_final.pth,2743,16384,16.7419
22_Mezquital 2_Durango_bloque_55_x1792_y1856.tiff,model_final.pth,6430,16384,39.2456
22_Mezquital 2_Durango_bloque_57_x1920_y1856.tiff,model_final.pth,1857,16384,11.3342
22_Mezquital 2_Durango_bloque_60_x1792_y1920.tiff,model_final.pth,5884,16384,35.9131
22_Mezquital 2_Durango_bloque_6_x256_y256.tiff,model_final.pth,1016,16384,6.2012
22_Pueblo Nuevo2_Durango_bloque_13_x768_y2176.tiff,model_final.pth,3401,16384,20.7581
22_Pueblo Nuevo2_Durango_bloque_16_x960_y2176.tiff,model_final.pth,1455,16384,8.8806
22_Pueblo Nuevo2_Durango_bloque_4_x896_y1984.tiff,model_final.pth,832,16384,5.0781
22_Santiago Papasquiaro_Durango_bloque_0_x1984_y768.tiff,model_final.pth,371,16384,2.2644
22_Santiago Papasquiaro_Durango_bloque_12_x1792_y896.tiff,model_final.pth,668,16384,4.0771
22_Santiago Papasquiaro_Durango_bloque_31_x1344_y1088.tiff,model_final.pth,738,16384,4.5044
22_Santiago Papasquiaro_Durango_bloque_37_x1792_y1088.tiff,model_final.pth,258,16384,1.5747
22_Santiago Papasquiaro_Durango_bloque_38_x1280_y1152.tiff,model_final.pth,353,16384,2.1545
22_Santiago Papasquiaro_Durango_bloque_48_x1664_y1216.tiff,model_final.pth,511,16384,3.1189
22_Santiago Papasquiaro_Durango_bloque_50_x1408_y1280.tiff,model_final.pth,730,16384,4.4556
22_Santiago Papasquiaro_Durango_bloque_51_x1472_y1280.tiff,model_final.pth,951,16384,5.8044
22_Santiago Papasquiaro_Durango_bloque_52_x1536_y1280.tiff,model_final.pth,736,16384,4.4922
22_Santiago Papasquiaro_Durango_bloque_9_x1600_y896.tiff,model_final.pth,300,16384,1.8311
22_Santiago_Papasquiaro_Durango_bloque_105_x192_y768.tiff,model_final.pth,3314,16384,20.2271
22_Santiago_Papasquiaro_Durango_bloque_11_x960_y192.tiff,model_final.pth,2665,16384,16.2659
22_Santiago_Papasquiaro_Durango_bloque_121_x192_y896.tiff,model_final.pth,1465,16384,8.9417
22_Santiago_Papasquiaro_Durango_bloque_123_x320_y896.tiff,model_final.pth,3882,16384,23.6938
22_Santiago_Papasquiaro_Durango_bloque_132_x384_y960.tiff,model_final.pth,833,16384,5.0842
22_Santiago_Papasquiaro_Durango_bloque_136_x256_y973.tiff,model_final.pth,1482,16384,9.0454
22_Santiago_Papasquiaro_Durango_bloque_138_x384_y973.tiff,model_final.pth,636,16384,3.8818
22_Santiago_Papasquiaro_Durango_bloque_20_x960_y256.tiff,model_final.pth,4779,16384,29.1687
22_Santiago_Papasquiaro_Durango_bloque_27_x768_y320.tiff,model_final.pth,6891,16384,42.0593
22_Santiago_Papasquiaro_Durango_bloque_2_x832_y128.tiff,model_final.pth,226,16384,1.3794
22_Santiago_Papasquiaro_Durango_bloque_39_x832_y384.tiff,model_final.pth,3355,16384,20.4773
22_Santiago_Papasquiaro_Durango_bloque_50_x704_y448.tiff,model_final.pth,1273,16384,7.7698
22_Santiago_Papasquiaro_Durango_bloque_53_x896_y448.tiff,model_final.pth,495,16384,3.0212
22_Santiago_Papasquiaro_Durango_bloque_58_x256_y512.tiff,model_final.pth,1474,16384,8.9966
22_Santiago_Papasquiaro_Durango_bloque_62_x512_y512.tiff,model_final.pth,793,16384,4.8401
22_Santiago_Papasquiaro_Durango_bloque_63_x576_y512.tiff,model_final.pth,365,16384,2.2278
22_Santiago_Papasquiaro_Durango_bloque_68_x1024_y512.tiff,model_final.pth,339,16384,2.0691
22_Santiago_Papasquiaro_Durango_bloque_70_x128_y576.tiff,model_final.pth,838,16384,5.1147
22_Santiago_Papasquiaro_Durango_bloque_72_x256_y576.tiff,model_final.pth,3076,16384,18.7744
22_Santiago_Papasquiaro_Durango_bloque_73_x320_y576.tiff,model_final.pth,4151,16384,25.3357
22_Santiago_Papasquiaro_Durango_bloque_84_x256_y640.tiff,model_final.pth,2174,16384,13.269
22_Santiago_Papasquiaro_Durango_bloque_88_x512_y640.tiff,model_final.pth,5371,16384,32.782
22_Santiago_Papasquiaro_Durango_bloque_89_x576_y640.tiff,model_final.pth,5344,16384,32.6172
22_Santiago_Papasquiaro_Durango_bloque_8_x768_y192.tiff,model_final.pth,675,16384,4.1199
22_Santiago_Papasquiaro_Durango_bloque_98_x448_y704.tiff,model_final.pth,6144,16384,37.5
22_Santo Domingo_Zacatecas_bloque_10_x384_y64.tiff,model_final.pth,932,16384,5.6885
22_Santo Domingo_Zacatecas_bloque_14_x64_y128.tiff,model_final.pth,587,16384,3.5828
22_Santo Domingo_Zacatecas_bloque_21_x505_y128.tiff,model_final.pth,1730,16384,10.5591
22_Santo Domingo_Zacatecas_bloque_25_x192_y192.tiff,model_final.pth,2239,16384,13.6658
22_Santo Domingo_Zacatecas_bloque_26_x256_y192.tiff,model_final.pth,4068,16384,24.8291
22_Santo Domingo_Zacatecas_bloque_28_x384_y192.tiff,model_final.pth,2115,16384,12.9089
22_Santo Domingo_Zacatecas_bloque_35_x256_y256.tiff,model_final.pth,6051,16384,36.9324
22_Santo Domingo_Zacatecas_bloque_36_x320_y256.tiff,model_final.pth,5564,16384,33.96
22_Santo Domingo_Zacatecas_bloque_55_x256_y447.tiff,model_final.pth,1129,16384,6.8909
22_Santo Domingo_Zacatecas_bloque_6_x128_y64.tiff,model_final.pth,1687,16384,10.2966
22_Santo Domingo_Zacatecas_bloque_8_x256_y64.tiff,model_final.pth,2032,16384,12.4023
22_Tlatenango_Aguascalientes_bloque_108_x0_y832.tiff,model_final.pth,37,16384,0.2258
22_Tlatenango_Aguascalientes_bloque_111_x320_y832.tiff,model_final.pth,234,16384,1.4282
22_Tlatenango_Aguascalientes_bloque_112_x384_y832.tiff,model_final.pth,249,16384,1.5198
22_Tlatenango_Aguascalientes_bloque_125_x629_y896.tiff,model_final.pth,207,16384,1.2634
22_Tlatenango_Aguascalientes_bloque_127_x192_y954.tiff,model_final.pth,78,16384,0.4761
22_Tlatenango_Aguascalientes_bloque_12_x64_y128.tiff,model_final.pth,32,16384,0.1953
22_Tlatenango_Aguascalientes_bloque_14_x192_y128.tiff,model_final.pth,370,16384,2.2583
22_Tlatenango_Aguascalientes_bloque_22_x256_y192.tiff,model_final.pth,724,16384,4.4189
22_Tlatenango_Aguascalientes_bloque_25_x448_y192.tiff,model_final.pth,578,16384,3.5278
22_Tlatenango_Aguascalientes_bloque_35_x64_y320.tiff,model_final.pth,518,16384,3.1616
22_Tlatenango_Aguascalientes_bloque_39_x320_y320.tiff,model_final.pth,152,16384,0.9277
22_Tlatenango_Aguascalientes_bloque_42_x512_y320.tiff,model_final.pth,214,16384,1.3062
22_Tlatenango_Aguascalientes_bloque_44_x0_y384.tiff,model_final.pth,92,16384,0.5615
22_Tlatenango_Aguascalientes_bloque_4_x384_y0.tiff,model_final.pth,128,16384,0.7812
22_Tlatenango_Aguascalientes_bloque_54_x0_y448.tiff,model_final.pth,239,16384,1.4587
22_Tlatenango_Aguascalientes_bloque_64_x0_y512.tiff,model_final.pth,883,16384,5.3894
22_Tlatenango_Aguascalientes_bloque_6_x128_y64.tiff,model_final.pth,235,16384,1.4343
22_Tlatenango_Aguascalientes_bloque_75_x0_y576.tiff,model_final.pth,702,16384,4.2847
22_Tlatenango_Aguascalientes_bloque_76_x64_y576.tiff,model_final.pth,787,16384,4.8035
22_Tlatenango_Aguascalientes_bloque_77_x128_y576.tiff,model_final.pth,163,16384,0.9949
22_Tlatenango_Aguascalientes_bloque_81_x384_y576.tiff,model_final.pth,1498,16384,9.1431
22_Tlatenango_Aguascalientes_bloque_83_x512_y576.tiff,model_final.pth,564,16384,3.4424
22_Tlatenango_Aguascalientes_bloque_93_x448_y640.tiff,model_final.pth,159,16384,0.9705
22_Tlatenango_Aguascalientes_bloque_95_x64_y704.tiff,model_final.pth,273,16384,1.6663
22_Tlatenango_Aguascalientes_bloque_98_x384_y704.tiff,model_final.pth,379,16384,2.3132
22_Urique_Chihuahua_bloque_17_x448_y576.tiff,model_final.pth,908,16384,5.542
22_Urique_Chihuahua_bloque_18_x512_y576.tiff,model_final.pth,3727,16384,22.7478
22_Urique_Chihuahua_bloque_21_x704_y576.tiff,model_final.pth,2143,16384,13.0798
22_Urique_Chihuahua_bloque_24_x640_y640.tiff,model_final.pth,2459,16384,15.0085
22_Urique_Chihuahua_bloque_3_x512_y384.tiff,model_final.pth,2449,16384,14.9475
22_Urique_Chihuahua_bloque_7_x448_y448.tiff,model_final.pth,713,16384,4.3518
22_Zacapu_Michoacan_bloque_102_x960_y448.tiff,model_final.pth,2471,16384,15.0818
22_Zacapu_Michoacan_bloque_103_x1024_y448.tiff,model_final.pth,2693,16384,16.4368
22_Zacapu_Michoacan_bloque_107_x256_y512.tiff,model_final.pth,187,16384,1.1414
22_Zacapu_Michoacan_bloque_108_x320_y512.tiff,model_final.pth,1163,16384,7.0984
22_Zacapu_Michoacan_bloque_112_x576_y512.tiff,model_final.pth,2220,16384,13.5498
22_Zacapu_Michoacan_bloque_115_x768_y512.tiff,model_final.pth,2321,16384,14.1663
22_Zacapu_Michoacan_bloque_118_x960_y512.tiff,model_final.pth,3605,16384,22.0032
22_Zacapu_Michoacan_bloque_123_x320_y576.tiff,model_final.pth,204,16384,1.2451
22_Zacapu_Michoacan_bloque_129_x704_y576.tiff,model_final.pth,1348,16384,8.2275
22_Zacapu_Michoacan_bloque_12_x192_y64.tiff,model_final.pth,104,16384,0.6348
22_Zacapu_Michoacan_bloque_132_x896_y576.tiff,model_final.pth,3691,16384,22.5281
22_Zacapu_Michoacan_bloque_135_x1088_y576.tiff,model_final.pth,3704,16384,22.6074
22_Zacapu_Michoacan_bloque_136_x1152_y576.tiff,model_final.pth,3151,16384,19.2322
22_Zacapu_Michoacan_bloque_143_x704_y640.tiff,model_final.pth,422,16384,2.5757
22_Zacapu_Michoacan_bloque_149_x1088_y640.tiff,model_final.pth,3536,16384,21.582
22_Zacapu_Michoacan_bloque_150_x1152_y640.tiff,model_final.pth,3919,16384,23.9197
22_Zacapu_Michoacan_bloque_151_x1194_y640.tiff,model_final.pth,2663,16384,16.2537
22_Zacapu_Michoacan_bloque_153_x512_y704.tiff,model_final.pth,177,16384,1.0803
22_Zacapu_Michoacan_bloque_156_x704_y704.tiff,model_final.pth,258,16384,1.5747
22_Zacapu_Michoacan_bloque_160_x960_y704.tiff,model_final.pth,1335,16384,8.1482
22_Zacapu_Michoacan_bloque_161_x1024_y704.tiff,model_final.pth,973,16384,5.9387
