imagen,modelo,pixeles_incendio,total_pixeles,porcentaje_incendio
19_Monte_Escobedo2_bloque_1_x768_y0.tiff,model_best.pth,88,16384,0.5371
19_Monte_Escobedo2_bloque_23_x384_y640.tiff,model_best.pth,59,16384,0.3601
19_Monte_Escobedo2_bloque_8_x512_y128.tiff,model_best.pth,293,16384,1.7883
19_Monte_escobedo_bloque_0_x320_y256.tiff,model_best.pth,1929,16384,11.7737
19_Monte_escobedo_bloque_5_x320_y320.tiff,model_best.pth,3044,16384,18.5791
19_Monte_escobedo_bloque_8_x192_y384.tiff,model_best.pth,2354,16384,14.3677
19_Rosario_Sinaloa_bloque_0_x256_y0.tiff,model_best.pth,81,16384,0.4944
19_Rosario_Sinaloa_bloque_12_x128_y192.tiff,model_best.pth,19,16384,0.116
19_Rosario_Sinaloa_bloque_13_x192_y192.tiff,model_best.pth,40,16384,0.2441
19_Rosario_Sinaloa_bloque_15_x64_y256.tiff,model_best.pth,82,16384,0.5005
19_Rosario_Sinaloa_bloque_21_x1024_y384.tiff,model_best.pth,97,16384,0.592
19_Rosario_Sinaloa_bloque_23_x1152_y384.tiff,model_best.pth,440,16384,2.6855
19_Rosario_Sinaloa_bloque_25_x832_y448.tiff,model_best.pth,5,16384,0.0305
19_Rosario_Sinaloa_bloque_31_x1664_y960.tiff,model_best.pth,57,16384,0.3479
19_Rosario_Sinaloa_bloque_33_x1792_y960.tiff,model_best.pth,417,16384,2.5452
19_Rosario_Sinaloa_bloque_45_x1792_y1088.tiff,model_best.pth,1235,16384,7.5378
19_Rosario_Sinaloa_bloque_50_x1728_y1118.tiff,model_best.pth,734,16384,4.48
19_Rosario_Sinaloa_bloque_52_x1856_y1118.tiff,model_best.pth,97,16384,0.592
19_Rosario_Sinaloa_bloque_5_x384_y64.tiff,model_best.pth,218,16384,1.3306
19_Rosario_Sinaloa_bloque_7_x128_y128.tiff,model_best.pth,20,16384,0.1221
19_Tequila_Jalisco_bloque_103_x1472_y576.tiff,model_best.pth,739,16384,4.5105
19_Tequila_Jalisco_bloque_108_x832_y704.tiff,model_best.pth,589,16384,3.595
19_Tequila_Jalisco_bloque_111_x640_y768.tiff,model_best.pth,351,16384,2.1423
19_Tequila_Jalisco_bloque_117_x1088_y768.tiff,model_best.pth,69,16384,0.4211
19_Tequila_Jalisco_bloque_121_x1024_y832.tiff,model_best.pth,459,16384,2.8015
19_Tequila_Jalisco_bloque_123_x0_y896.tiff,model_best.pth,1394,16384,8.5083
19_Tequila_Jalisco_bloque_124_x64_y896.tiff,model_best.pth,1674,16384,10.2173
19_Tequila_Jalisco_bloque_125_x128_y896.tiff,model_best.pth,569,16384,3.4729
19_Tequila_Jalisco_bloque_128_x1088_y896.tiff,model_best.pth,679,16384,4.1443
19_Tequila_Jalisco_bloque_131_x128_y960.tiff,model_best.pth,2174,16384,13.269
19_Tequila_Jalisco_bloque_143_x192_y1024.tiff,model_best.pth,685,16384,4.1809
19_Tequila_Jalisco_bloque_150_x1408_y1024.tiff,model_best.pth,531,16384,3.241
19_Tequila_Jalisco_bloque_151_x1472_y1024.tiff,model_best.pth,1214,16384,7.4097
19_Tequila_Jalisco_bloque_160_x1088_y1088.tiff,model_best.pth,1564,16384,9.5459
19_Tequila_Jalisco_bloque_163_x704_y1152.tiff,model_best.pth,1579,16384,9.6375
19_Tequila_Jalisco_bloque_164_x1088_y1152.tiff,model_best.pth,1037,16384,6.3293
19_Tequila_Jalisco_bloque_176_x0_y1280.tiff,model_best.pth,135,16384,0.824
19_Tequila_Jalisco_bloque_181_x2176_y1280.tiff,model_best.pth,1494,16384,9.1187
19_Tequila_Jalisco_bloque_18_x1600_y64.tiff,model_best.pth,1089,16384,6.6467
19_Tequila_Jalisco_bloque_194_x960_y1472.tiff,model_best.pth,783,16384,4.7791
19_Tequila_Jalisco_bloque_196_x1856_y1472.tiff,model_best.pth,679,16384,4.1443
19_Tequila_Jalisco_bloque_21_x1856_y64.tiff,model_best.pth,1686,16384,10.2905
19_Tequila_Jalisco_bloque_26_x2240_y64.tiff,model_best.pth,605,16384,3.6926
19_Tequila_Jalisco_bloque_27_x1536_y128.tiff,model_best.pth,442,16384,2.6978
19_Tequila_Jalisco_bloque_30_x1728_y128.tiff,model_best.pth,1510,16384,9.2163
19_Tequila_Jalisco_bloque_40_x1600_y192.tiff,model_best.pth,339,16384,2.0691
19_Tequila_Jalisco_bloque_45_x1920_y192.tiff,model_best.pth,1429,16384,8.7219
19_Tequila_Jalisco_bloque_49_x2176_y192.tiff,model_best.pth,496,16384,3.0273
19_Tequila_Jalisco_bloque_52_x2372_y192.tiff,model_best.pth,333,16384,2.0325
19_Tequila_Jalisco_bloque_71_x1152_y384.tiff,model_best.pth,822,16384,5.0171
19_Tequila_Jalisco_bloque_76_x1536_y384.tiff,model_best.pth,536,16384,3.2715
19_Tequila_Jalisco_bloque_7_x1920_y0.tiff,model_best.pth,835,16384,5.0964
19_Tequila_Jalisco_bloque_94_x1216_y512.tiff,model_best.pth,897,16384,5.4749
19_Tequila_Jalisco_bloque_9_x2112_y0.tiff,model_best.pth,1450,16384,8.8501
20-Jiquipila-Chiapas_bloque_0_x896_y0.tiff,model_best.pth,2432,16384,14.8438
20-Jiquipila-Chiapas_bloque_11_x128_y512.tiff,model_best.pth,766,16384,4.6753
20-Jiquipila-Chiapas_bloque_13_x64_y576.tiff,model_best.pth,1424,16384,8.6914
20-Jiquipila-Chiapas_bloque_1_x946_y0.tiff,model_best.pth,2446,16384,14.9292
20_Cotija_Michoacan_bloque_10_x512_y64.tiff,model_best.pth,4232,16384,25.8301
20_Cotija_Michoacan_bloque_14_x128_y128.tiff,model_best.pth,4007,16384,24.4568
20_Cotija_Michoacan_bloque_15_x192_y128.tiff,model_best.pth,3471,16384,21.1853
20_Cotija_Michoacan_bloque_45_x256_y384.tiff,model_best.pth,6650,16384,40.5884
20_Cotija_Michoacan_bloque_47_x384_y384.tiff,model_best.pth,2556,16384,15.6006
20_Cotija_Michoacan_bloque_48_x64_y448.tiff,model_best.pth,4449,16384,27.1545
20_Cotija_Michoacan_bloque_50_x192_y448.tiff,model_best.pth,7448,16384,45.459
20_Cotija_Michoacan_bloque_55_x64_y512.tiff,model_best.pth,10805,16384,65.9485
20_Cotija_Michoacan_bloque_58_x256_y512.tiff,model_best.pth,4876,16384,29.7607
20_Coyuya_de_Catalan_Guerrero_bloque_13_x64_y384.tiff,model_best.pth,2922,16384,17.8345
20_Coyuya_de_Catalan_Guerrero_bloque_2_x832_y256.tiff,model_best.pth,5277,16384,32.2083
20_Coyuya_de_Catalan_Guerrero_bloque_9_x896_y320.tiff,model_best.pth,6372,16384,38.8916
20_Ensenada_Baja California_bloque_12_x192_y256.tiff,model_best.pth,1090,16384,6.6528
20_Ensenada_Baja California_bloque_27_x0_y448.tiff,model_best.pth,705,16384,4.303
20_Ensenada_Baja California_bloque_36_x64_y489.tiff,model_best.pth,2171,16384,13.2507
20_Ensenada_Baja California_bloque_3_x0_y128.tiff,model_best.pth,99,16384,0.6042
20_Ensenada_Baja California_bloque_4_x64_y128.tiff,model_best.pth,202,16384,1.2329
20_Ensenada_Baja California_bloque_7_x64_y192.tiff,model_best.pth,453,16384,2.7649
20_Monte escobedo_Zacatecas_bloque_10_x320_y128.tiff,model_best.pth,2000,16384,12.207
20_Monte escobedo_Zacatecas_bloque_11_x384_y128.tiff,model_best.pth,1901,16384,11.6028
20_Monte escobedo_Zacatecas_bloque_14_x576_y128.tiff,model_best.pth,3179,16384,19.4031
20_Monte escobedo_Zacatecas_bloque_20_x448_y192.tiff,model_best.pth,1558,16384,9.5093
20_Monte escobedo_Zacatecas_bloque_21_x512_y192.tiff,model_best.pth,399,16384,2.4353
20_Monte escobedo_Zacatecas_bloque_23_x640_y192.tiff,model_best.pth,693,16384,4.2297
20_Monte escobedo_Zacatecas_bloque_2_x640_y0.tiff,model_best.pth,1596,16384,9.7412
20_Monte escobedo_Zacatecas_bloque_33_x128_y320.tiff,model_best.pth,998,16384,6.0913
20_Monte escobedo_Zacatecas_bloque_38_x448_y320.tiff,model_best.pth,624,16384,3.8086
20_Monte escobedo_Zacatecas_bloque_40_x576_y320.tiff,model_best.pth,912,16384,5.5664
20_Monte escobedo_Zacatecas_bloque_46_x448_y384.tiff,model_best.pth,467,16384,2.8503
20_Monte escobedo_Zacatecas_bloque_47_x512_y384.tiff,model_best.pth,674,16384,4.1138
20_Monte escobedo_Zacatecas_bloque_4_x742_y0.tiff,model_best.pth,347,16384,2.1179
20_Monte escobedo_Zacatecas_bloque_56_x512_y448.tiff,model_best.pth,176,16384,1.0742
20_Monte escobedo_Zacatecas_bloque_77_x128_y704.tiff,model_best.pth,1690,16384,10.3149
20_Monte escobedo_Zacatecas_bloque_81_x64_y789.tiff,model_best.pth,1097,16384,6.6956
20_Santa Catarina_Juquila_bloque_10_x256_y64.tiff,model_best.pth,529,16384,3.2288
20_Santa Catarina_Juquila_bloque_14_x128_y128.tiff,model_best.pth,743,16384,4.5349
20_Villa_jimenez_Michoacan_bloque_105_x960_y576.tiff,model_best.pth,7948,16384,48.5107
20_Villa_jimenez_Michoacan_bloque_118_x704_y640.tiff,model_best.pth,8616,16384,52.5879
20_Villa_jimenez_Michoacan_bloque_119_x768_y640.tiff,model_best.pth,7331,16384,44.7449
20_Villa_jimenez_Michoacan_bloque_125_x1152_y640.tiff,model_best.pth,11643,16384,71.0632
20_Villa_jimenez_Michoacan_bloque_131_x448_y704.tiff,model_best.pth,7837,16384,47.8333
20_Villa_jimenez_Michoacan_bloque_139_x960_y704.tiff,model_best.pth,5414,16384,33.0444
20_Villa_jimenez_Michoacan_bloque_142_x1152_y704.tiff,model_best.pth,11174,16384,68.2007
20_Villa_jimenez_Michoacan_bloque_145_x320_y768.tiff,model_best.pth,1772,16384,10.8154
20_Villa_jimenez_Michoacan_bloque_147_x448_y768.tiff,model_best.pth,5945,16384,36.2854
20_Villa_jimenez_Michoacan_bloque_148_x512_y768.tiff,model_best.pth,3547,16384,21.6492
20_Villa_jimenez_Michoacan_bloque_153_x832_y768.tiff,model_best.pth,4622,16384,28.2104
20_Villa_jimenez_Michoacan_bloque_155_x960_y768.tiff,model_best.pth,7806,16384,47.644
20_Villa_jimenez_Michoacan_bloque_158_x1152_y768.tiff,model_best.pth,10090,16384,61.5845
20_Villa_jimenez_Michoacan_bloque_159_x1198_y768.tiff,model_best.pth,8379,16384,51.1414
20_Villa_jimenez_Michoacan_bloque_168_x896_y832.tiff,model_best.pth,7400,16384,45.166
20_Villa_jimenez_Michoacan_bloque_169_x960_y832.tiff,model_best.pth,7723,16384,47.1375
20_Villa_jimenez_Michoacan_bloque_16_x512_y128.tiff,model_best.pth,1067,16384,6.5125
20_Villa_jimenez_Michoacan_bloque_178_x704_y896.tiff,model_best.pth,5299,16384,32.3425
20_Villa_jimenez_Michoacan_bloque_181_x896_y896.tiff,model_best.pth,5393,16384,32.9163
20_Villa_jimenez_Michoacan_bloque_182_x960_y896.tiff,model_best.pth,5418,16384,33.0688
20_Villa_jimenez_Michoacan_bloque_195_x1024_y960.tiff,model_best.pth,2904,16384,17.7246
20_Villa_jimenez_Michoacan_bloque_198_x1198_y960.tiff,model_best.pth,4381,16384,26.7395
20_Villa_jimenez_Michoacan_bloque_201_x512_y1024.tiff,model_best.pth,2881,16384,17.5842
20_Villa_jimenez_Michoacan_bloque_206_x832_y1024.tiff,model_best.pth,68,16384,0.415
20_Villa_jimenez_Michoacan_bloque_209_x1024_y1024.tiff,model_best.pth,3127,16384,19.0857
20_Villa_jimenez_Michoacan_bloque_211_x1152_y1024.tiff,model_best.pth,4638,16384,28.3081
20_Villa_jimenez_Michoacan_bloque_212_x1198_y1024.tiff,model_best.pth,2828,16384,17.2607
20_Villa_jimenez_Michoacan_bloque_223_x768_y1088.tiff,model_best.pth,134,16384,0.8179
20_Villa_jimenez_Michoacan_bloque_22_x320_y192.tiff,model_best.pth,2850,16384,17.395
20_Villa_jimenez_Michoacan_bloque_231_x256_y1152.tiff,model_best.pth,1476,16384,9.0088
20_Villa_jimenez_Michoacan_bloque_236_x576_y1152.tiff,model_best.pth,985,16384,6.012
20_Villa_jimenez_Michoacan_bloque_239_x768_y1152.tiff,model_best.pth,2572,16384,15.6982
20_Villa_jimenez_Michoacan_bloque_240_x832_y1152.tiff,model_best.pth,3868,16384,23.6084
20_Villa_jimenez_Michoacan_bloque_248_x384_y1216.tiff,model_best.pth,1463,16384,8.9294
20_Villa_jimenez_Michoacan_bloque_257_x960_y1216.tiff,model_best.pth,1073,16384,6.5491
20_Villa_jimenez_Michoacan_bloque_25_x512_y192.tiff,model_best.pth,7312,16384,44.6289
20_Villa_jimenez_Michoacan_bloque_260_x320_y1280.tiff,model_best.pth,1589,16384,9.6985
20_Villa_jimenez_Michoacan_bloque_264_x704_y1280.tiff,model_best.pth,1106,16384,6.7505
20_Villa_jimenez_Michoacan_bloque_267_x0_y1344.tiff,model_best.pth,2290,16384,13.9771
20_Villa_jimenez_Michoacan_bloque_26_x576_y192.tiff,model_best.pth,9817,16384,59.9182
20_Villa_jimenez_Michoacan_bloque_290_x320_y1472.tiff,model_best.pth,3289,16384,20.0745
20_Villa_jimenez_Michoacan_bloque_292_x448_y1472.tiff,model_best.pth,1342,16384,8.1909
20_Villa_jimenez_Michoacan_bloque_294_x576_y1472.tiff,model_best.pth,2725,16384,16.6321
20_Villa_jimenez_Michoacan_bloque_299_x320_y1536.tiff,model_best.pth,1428,16384,8.7158
20_Villa_jimenez_Michoacan_bloque_300_x384_y1536.tiff,model_best.pth,1003,16384,6.1218
20_Villa_jimenez_Michoacan_bloque_309_x512_y1588.tiff,model_best.pth,2983,16384,18.2068
20_Villa_jimenez_Michoacan_bloque_32_x384_y256.tiff,model_best.pth,2512,16384,15.332
20_Villa_jimenez_Michoacan_bloque_34_x512_y256.tiff,model_best.pth,10845,16384,66.1926
20_Villa_jimenez_Michoacan_bloque_38_x768_y256.tiff,model_best.pth,9649,16384,58.8928
20_Villa_jimenez_Michoacan_bloque_40_x256_y320.tiff,model_best.pth,5068,16384,30.9326
20_Villa_jimenez_Michoacan_bloque_41_x320_y320.tiff,model_best.pth,3484,16384,21.2646
20_Villa_jimenez_Michoacan_bloque_44_x512_y320.tiff,model_best.pth,12022,16384,73.3765
20_Villa_jimenez_Michoacan_bloque_4_x256_y64.tiff,model_best.pth,2515,16384,15.3503
20_Villa_jimenez_Michoacan_bloque_56_x640_y384.tiff,model_best.pth,12835,16384,78.3386
20_Villa_jimenez_Michoacan_bloque_59_x832_y384.tiff,model_best.pth,8849,16384,54.01
20_Villa_jimenez_Michoacan_bloque_68_x576_y448.tiff,model_best.pth,11650,16384,71.106
20_Villa_jimenez_Michoacan_bloque_75_x64_y512.tiff,model_best.pth,1888,16384,11.5234
20_Villa_jimenez_Michoacan_bloque_80_x384_y512.tiff,model_best.pth,13636,16384,83.2275
20_Villa_jimenez_Michoacan_bloque_82_x512_y512.tiff,model_best.pth,11990,16384,73.1812
20_Villa_jimenez_Michoacan_bloque_83_x576_y512.tiff,model_best.pth,11161,16384,68.1213
20_Villa_jimenez_Michoacan_bloque_90_x1024_y512.tiff,model_best.pth,9585,16384,58.5022
20_Villa_jimenez_Michoacan_bloque_91_x64_y576.tiff,model_best.pth,2505,16384,15.2893
20_Villa_jimenez_Michoacan_bloque_98_x512_y576.tiff,model_best.pth,9789,16384,59.7473
21_Ajuchitlan_Guerrero_bloque_0_x192_y0.tiff,model_best.pth,3887,16384,23.7244
21_Ajuchitlan_Guerrero_bloque_10_x128_y128.tiff,model_best.pth,6138,16384,37.4634
21_Ajuchitlan_Guerrero_bloque_16_x128_y192.tiff,model_best.pth,3763,16384,22.9675
21_Ajuchitlan_Guerrero_bloque_27_x640_y256.tiff,model_best.pth,5374,16384,32.8003
21_Ajuchitlan_Guerrero_bloque_30_x896_y256.tiff,model_best.pth,1548,16384,9.4482
21_Ajuchitlan_Guerrero_bloque_34_x576_y320.tiff,model_best.pth,2900,16384,17.7002
21_Ajuchitlan_Guerrero_bloque_36_x704_y320.tiff,model_best.pth,2712,16384,16.5527
21_Ajuchitlan_Guerrero_bloque_41_x256_y384.tiff,model_best.pth,3153,16384,19.2444
21_Ajuchitlan_Guerrero_bloque_42_x512_y384.tiff,model_best.pth,2227,16384,13.5925
21_Ajuchitlan_Guerrero_bloque_44_x640_y384.tiff,model_best.pth,2922,16384,17.8345
21_Ajuchitlan_Guerrero_bloque_46_x128_y448.tiff,model_best.pth,2390,16384,14.5874
21_Ajuchitlan_Guerrero_bloque_48_x256_y448.tiff,model_best.pth,5324,16384,32.4951
21_Ajuchitlan_Guerrero_bloque_59_x768_y512.tiff,model_best.pth,5739,16384,35.0281
21_Ajuchitlan_Guerrero_bloque_60_x832_y512.tiff,model_best.pth,2566,16384,15.6616
21_Ajuchitlan_Guerrero_bloque_61_x576_y576.tiff,model_best.pth,2595,16384,15.8386
21_Ajuchitlan_Guerrero_bloque_69_x512_y640.tiff,model_best.pth,2647,16384,16.156
21_Ajuchitlan_Guerrero_bloque_74_x0_y704.tiff,model_best.pth,1518,16384,9.2651
21_Ajuchitlan_Guerrero_bloque_77_x576_y704.tiff,model_best.pth,2517,16384,15.3625
21_Ajuchitlan_Guerrero_bloque_79_x704_y704.tiff,model_best.pth,6892,16384,42.0654
21_Ajuchitlan_Guerrero_bloque_88_x832_y768.tiff,model_best.pth,2902,16384,17.7124
21_Ajuchitlan_Guerrero_bloque_89_x896_y768.tiff,model_best.pth,2550,16384,15.564
21_Ajuchitlan_Guerrero_bloque_90_x0_y832.tiff,model_best.pth,2391,16384,14.5935
21_Ajuchitlan_Guerrero_bloque_91_x640_y832.tiff,model_best.pth,2329,16384,14.2151
21_Ajuchitlan_Guerrero_bloque_94_x832_y832.tiff,model_best.pth,2543,16384,15.5212
21_Ajuchitlan_Guerrero_bloque_95_x896_y832.tiff,model_best.pth,2323,16384,14.1785
21_Ajuchitlan_Guerrero_bloque_99_x832_y889.tiff,model_best.pth,2874,16384,17.5415
21_Atoyac2_Jalisco_bloque_11_x1472_y896.tiff,model_best.pth,197,16384,1.2024
21_Atoyac2_Jalisco_bloque_2_x256_y640.tiff,model_best.pth,258,16384,1.5747
21_Atoyac2_Jalisco_bloque_8_x1344_y832.tiff,model_best.pth,359,16384,2.1912
21_Atoyac_Jalisco_bloque_1_x2304_y64.tiff,model_best.pth,831,16384,5.072
21_Atoyac_Jalisco_bloque_23_x896_y384.tiff,model_best.pth,258,16384,1.5747
21_Atoyac_Jalisco_bloque_27_x2112_y896.tiff,model_best.pth,491,16384,2.9968
21_Atoyac_Jalisco_bloque_7_x2048_y192.tiff,model_best.pth,750,16384,4.5776
21_Balleza_Chihuahua1_bloque_10_x512_y64.tiff,model_best.pth,1919,16384,11.7126
21_Balleza_Chihuahua1_bloque_12_x640_y64.tiff,model_best.pth,784,16384,4.7852
21_Balleza_Chihuahua1_bloque_18_x512_y128.tiff,model_best.pth,3231,16384,19.7205
21_Balleza_Chihuahua1_bloque_32_x512_y256.tiff,model_best.pth,3126,16384,19.0796
21_Balleza_Chihuahua1_bloque_34_x192_y320.tiff,model_best.pth,6194,16384,37.8052
21_Balleza_Chihuahua1_bloque_35_x256_y320.tiff,model_best.pth,9497,16384,57.9651
21_Balleza_Chihuahua1_bloque_37_x384_y320.tiff,model_best.pth,7056,16384,43.0664
21_Balleza_Chihuahua1_bloque_41_x640_y320.tiff,model_best.pth,87,16384,0.531
21_Balleza_Chihuahua1_bloque_42_x128_y384.tiff,model_best.pth,2545,16384,15.5334
21_Balleza_Chihuahua1_bloque_44_x256_y384.tiff,model_best.pth,13090,16384,79.895
21_Balleza_Chihuahua1_bloque_47_x448_y384.tiff,model_best.pth,3502,16384,21.3745
21_Balleza_Chihuahua1_bloque_55_x384_y448.tiff,model_best.pth,5454,16384,33.2886
21_Balleza_Chihuahua1_bloque_57_x512_y448.tiff,model_best.pth,3117,16384,19.0247
21_Balleza_Chihuahua1_bloque_58_x576_y448.tiff,model_best.pth,551,16384,3.363
21_Balleza_Chihuahua1_bloque_59_x64_y512.tiff,model_best.pth,3479,16384,21.2341
21_Balleza_Chihuahua1_bloque_60_x128_y512.tiff,model_best.pth,5933,16384,36.2122
21_Balleza_Chihuahua1_bloque_69_x192_y576.tiff,model_best.pth,2470,16384,15.0757
21_Balleza_Chihuahua1_bloque_72_x384_y576.tiff,model_best.pth,2538,16384,15.4907
21_Balleza_Chihuahua1_bloque_77_x64_y704.tiff,model_best.pth,1888,16384,11.5234
21_Balleza_Chihuahua1_bloque_78_x128_y704.tiff,model_best.pth,2805,16384,17.1204
21_Balleza_Chihuahua1_bloque_7_x320_y64.tiff,model_best.pth,4953,16384,30.2307
21_Balleza_Chihuahua1_bloque_9_x448_y64.tiff,model_best.pth,1678,16384,10.2417
21_Balleza_Chihuahua2_bloque_15_x443_y64.tiff,model_best.pth,731,16384,4.4617
21_Balleza_Chihuahua2_bloque_18_x128_y128.tiff,model_best.pth,0,16384,0.0
21_Balleza_Chihuahua2_bloque_1_x64_y0.tiff,model_best.pth,34,16384,0.2075
21_Balleza_Chihuahua2_bloque_21_x320_y128.tiff,model_best.pth,163,16384,0.9949
21_Balleza_Chihuahua2_bloque_23_x443_y128.tiff,model_best.pth,51,16384,0.3113
21_Balleza_Chihuahua2_bloque_26_x320_y192.tiff,model_best.pth,133,16384,0.8118
21_Balleza_Chihuahua2_bloque_4_x256_y0.tiff,model_best.pth,140,16384,0.8545
21_Balleza_Chihuahua2_bloque_5_x320_y0.tiff,model_best.pth,503,16384,3.0701
21_Balleza_Chihuahua2_bloque_7_x443_y0.tiff,model_best.pth,758,16384,4.6265
21_Balleza_Chihuahua2_bloque_8_x0_y64.tiff,model_best.pth,189,16384,1.1536
21_Bavispe_Sonora2_bloque_0_x0_y0.tiff,model_best.pth,2110,16384,12.8784
21_Bavispe_Sonora2_bloque_14_x192_y320.tiff,model_best.pth,2819,16384,17.2058
21_Bavispe_Sonora2_bloque_3_x192_y64.tiff,model_best.pth,1975,16384,12.0544
21_Bavispe_Sonora2_bloque_6_x128_y128.tiff,model_best.pth,4117,16384,25.1282
21_Bavispe_Sonora_bloque_11_x128_y384.tiff,model_best.pth,0,16384,0.0
21_Bavispe_Sonora_bloque_16_x576_y384.tiff,model_best.pth,0,16384,0.0
21_Bavispe_Sonora_bloque_21_x320_y576.tiff,model_best.pth,10,16384,0.061
21_Bavispe_Sonora_bloque_22_x384_y576.tiff,model_best.pth,5,16384,0.0305
21_Bavispe_Sonora_bloque_3_x128_y256.tiff,model_best.pth,15,16384,0.0916
21_Bavispe_Sonora_bloque_4_x192_y256.tiff,model_best.pth,23,16384,0.1404
21_Bavispe_Sonora_bloque_6_x384_y256.tiff,model_best.pth,0,16384,0.0
21_Bavispe_Sonora_bloque_8_x128_y320.tiff,model_best.pth,15,16384,0.0916
21_Bavispe_Sonora_bloque_9_x192_y320.tiff,model_best.pth,18,16384,0.1099
21_Chilpancingo de lo bravo_Guerrero_bloque_13_x128_y128.tiff,model_best.pth,4226,16384,25.7935
21_Chilpancingo de lo bravo_Guerrero_bloque_17_x0_y192.tiff,model_best.pth,2399,16384,14.6423
21_Chilpancingo de lo bravo_Guerrero_bloque_19_x128_y192.tiff,model_best.pth,1773,16384,10.8215
21_Chilpancingo de lo bravo_Guerrero_bloque_20_x192_y192.tiff,model_best.pth,1657,16384,10.1135
21_Chilpancingo de lo bravo_Guerrero_bloque_23_x384_y192.tiff,model_best.pth,791,16384,4.8279
21_Chilpancingo de lo bravo_Guerrero_bloque_31_x384_y256.tiff,model_best.pth,1077,16384,6.5735
21_Chilpancingo de lo bravo_Guerrero_bloque_35_x256_y313.tiff,model_best.pth,3442,16384,21.0083
21_Chilpancingo de lo bravo_Guerrero_bloque_36_x320_y313.tiff,model_best.pth,2658,16384,16.2231
21_Chilpancingo de lo bravo_Guerrero_bloque_8_x192_y64.tiff,model_best.pth,3929,16384,23.9807
21_Durango_BuenosAires_bloque_12_x1280_y320.tiff,model_best.pth,119,16384,0.7263
21_Durango_BuenosAires_bloque_14_x1472_y320.tiff,model_best.pth,127,16384,0.7751
21_Durango_BuenosAires_bloque_1_x960_y0.tiff,model_best.pth,712,16384,4.3457
21_Durango_BuenosAires_bloque_2_x1024_y0.tiff,model_best.pth,334,16384,2.0386
21_El Tule_Estado de Mexico_bloque_6_x0_y128.tiff,model_best.pth,439,16384,2.6794
21_General Panfilo Natera_Zacatecas_bloque_5_x64_y41.tiff,model_best.pth,5590,16384,34.1187
21_La Escondida_Tamaulipas_bloque_12_x64_y256.tiff,model_best.pth,306,16384,1.8677
21_La Escondida_Tamaulipas_bloque_14_x180_y256.tiff,model_best.pth,321,16384,1.9592
21_La Escondida_Tamaulipas_bloque_1_x64_y0.tiff,model_best.pth,214,16384,1.3062
21_La Escondida_Tamaulipas_bloque_20_x64_y337.tiff,model_best.pth,96,16384,0.5859
21_La Escondida_Tamaulipas_bloque_22_x180_y337.tiff,model_best.pth,528,16384,3.2227
21_La Escondida_Tamaulipas_bloque_2_x0_y64.tiff,model_best.pth,287,16384,1.7517
21_La Escondida_Tamaulipas_bloque_8_x64_y192.tiff,model_best.pth,217,16384,1.3245
21_Mezquitic_Jalisco2_bloque_0_x448_y128.tiff,model_best.pth,1080,16384,6.5918
21_Mezquitic_Jalisco2_bloque_102_x1600_y2240.tiff,model_best.pth,713,16384,4.3518
21_Mezquitic_Jalisco2_bloque_107_x1920_y2304.tiff,model_best.pth,2208,16384,13.4766
21_Mezquitic_Jalisco2_bloque_15_x1280_y192.tiff,model_best.pth,1935,16384,11.8103
21_Mezquitic_Jalisco2_bloque_18_x1920_y192.tiff,model_best.pth,662,16384,4.0405
21_Mezquitic_Jalisco2_bloque_1_x512_y128.tiff,model_best.pth,1063,16384,6.488
21_Mezquitic_Jalisco2_bloque_22_x192_y256.tiff,model_best.pth,1528,16384,9.3262
21_Mezquitic_Jalisco2_bloque_30_x64_y320.tiff,model_best.pth,1365,16384,8.3313
21_Mezquitic_Jalisco2_bloque_34_x1152_y320.tiff,model_best.pth,2289,16384,13.9709
21_Mezquitic_Jalisco2_bloque_39_x1088_y384.tiff,model_best.pth,904,16384,5.5176
21_Mezquitic_Jalisco2_bloque_3_x640_y128.tiff,model_best.pth,2675,16384,16.3269
21_Mezquitic_Jalisco2_bloque_46_x1152_y448.tiff,model_best.pth,972,16384,5.9326
21_Mezquitic_Jalisco2_bloque_59_x1088_y1472.tiff,model_best.pth,624,16384,3.8086
21_Mezquitic_Jalisco2_bloque_61_x1152_y1536.tiff,model_best.pth,1565,16384,9.552
21_Mezquitic_Jalisco2_bloque_65_x1408_y1664.tiff,model_best.pth,866,16384,5.2856
21_Mezquitic_Jalisco2_bloque_72_x1152_y1792.tiff,model_best.pth,922,16384,5.6274
21_Mezquitic_Jalisco2_bloque_73_x1216_y1792.tiff,model_best.pth,1276,16384,7.7881
21_Mezquitic_Jalisco2_bloque_83_x1536_y1856.tiff,model_best.pth,2976,16384,18.1641
21_Mezquitic_Jalisco2_bloque_8_x448_y192.tiff,model_best.pth,1570,16384,9.5825
21_Mezquitic_Jalisco2_bloque_95_x1472_y1984.tiff,model_best.pth,1439,16384,8.783
21_Mezquitic_Jalisco2_bloque_96_x1536_y1984.tiff,model_best.pth,844,16384,5.1514
21_Mezquitic_Jalisco_bloque_10_x1152_y1536.tiff,model_best.pth,206,16384,1.2573
21_Mezquitic_Jalisco_bloque_6_x1152_y896.tiff,model_best.pth,1274,16384,7.7759
21_Mezquitic_Jalisco_bloque_7_x1216_y896.tiff,model_best.pth,619,16384,3.7781
21_Palizada_Campeche_bloque_1_x384_y0.tiff,model_best.pth,512,16384,3.125
